feature,coefficient,abs_coefficient
emb_425,-0.24903046925623318,0.24903046925623318
emb_322,0.24869296418973116,0.24869296418973116
emb_453,-0.24774381599016143,0.24774381599016143
emb_469,-0.2441173860545293,0.2441173860545293
emb_253,-0.24384186639800434,0.24384186639800434
emb_151,0.24245225764194564,0.24245225764194564
emb_57,0.23979680406473916,0.23979680406473916
emb_340,0.23698954148583817,0.23698954148583817
emb_182,-0.23596689554561803,0.23596689554561803
emb_350,0.2358580815872329,0.2358580815872329
emb_133,0.2338516588083629,0.2338516588083629
emb_345,-0.23353444613295432,0.23353444613295432
emb_172,0.23323709935605605,0.23323709935605605
emb_435,0.229396563583119,0.229396563583119
emb_68,0.2291870619777758,0.2291870619777758
emb_297,-0.2287399608610081,0.2287399608610081
emb_454,-0.22811841318749393,0.22811841318749393
emb_424,0.22423071408584871,0.22423071408584871
emb_110,0.22287433955219724,0.22287433955219724
emb_204,-0.22007138524359643,0.22007138524359643
emb_38,-0.21940890975912,0.21940890975912
emb_40,-0.21850516769729147,0.21850516769729147
emb_310,0.21481927957313443,0.21481927957313443
emb_159,-0.21472726754275714,0.21472726754275714
emb_252,-0.21404463870819104,0.21404463870819104
emb_374,0.2129184469406004,0.2129184469406004
emb_101,-0.21184819777038155,0.21184819777038155
emb_246,-0.21157975131049742,0.21157975131049742
emb_475,-0.21110114511627767,0.21110114511627767
emb_55,0.2106592141671248,0.2106592141671248
emb_309,0.20901869879397247,0.20901869879397247
emb_81,0.20804932732665699,0.20804932732665699
emb_16,0.2073359396965026,0.2073359396965026
emb_50,0.20593878533975693,0.20593878533975693
emb_276,0.20373040723710034,0.20373040723710034
emb_365,0.2005100667978744,0.2005100667978744
emb_273,-0.20013906799530826,0.20013906799530826
emb_244,0.19865118466765339,0.19865118466765339
emb_65,-0.1967313196333464,0.1967313196333464
emb_332,-0.1961756975874433,0.1961756975874433
emb_88,-0.1931581383323925,0.1931581383323925
emb_149,0.19273111829463244,0.19273111829463244
emb_330,0.19168707848399472,0.19168707848399472
emb_162,0.18959207923609764,0.18959207923609764
emb_243,0.18851475976544302,0.18851475976544302
emb_329,0.1865037997378023,0.1865037997378023
emb_441,-0.18633718318938358,0.18633718318938358
emb_396,-0.18437498732662436,0.18437498732662436
emb_301,0.18375683836911574,0.18375683836911574
emb_337,0.18299493707178827,0.18299493707178827
emb_85,0.18298640188552162,0.18298640188552162
emb_417,-0.1823710918803865,0.1823710918803865
emb_293,-0.17923157253413344,0.17923157253413344
emb_170,-0.17769952258142063,0.17769952258142063
emb_248,-0.17711191443590077,0.17711191443590077
emb_326,-0.17670098311005772,0.17670098311005772
emb_115,-0.17656113511043123,0.17656113511043123
emb_122,0.1712139907038258,0.1712139907038258
emb_367,0.17089464187039238,0.17089464187039238
emb_203,-0.17000746392671048,0.17000746392671048
emb_199,0.16999449531746144,0.16999449531746144
emb_178,-0.16987184506232447,0.16987184506232447
emb_431,0.16984131048049628,0.16984131048049628
emb_331,0.16979926419140384,0.16979926419140384
emb_220,-0.16957678652820368,0.16957678652820368
emb_510,0.1690509226185211,0.1690509226185211
emb_465,0.1680587765378018,0.1680587765378018
emb_379,-0.16687912498341884,0.16687912498341884
emb_56,0.16624350071480062,0.16624350071480062
emb_183,-0.1655330304247963,0.1655330304247963
emb_380,-0.16485794156725822,0.16485794156725822
emb_317,0.16448783746823123,0.16448783746823123
emb_279,-0.16204955729562923,0.16204955729562923
emb_234,0.1613456053846605,0.1613456053846605
emb_3,0.16103620373196986,0.16103620373196986
emb_201,-0.15857842604222572,0.15857842604222572
emb_173,-0.154935640006805,0.154935640006805
emb_316,0.15060523436869955,0.15060523436869955
emb_357,0.14946770736606832,0.14946770736606832
emb_140,0.1481968390068886,0.1481968390068886
emb_7,-0.14675713399162932,0.14675713399162932
emb_391,-0.14660336715524605,0.14660336715524605
emb_438,-0.1444949609697743,0.1444949609697743
emb_177,0.14413732933998524,0.14413732933998524
emb_335,-0.14252391211157434,0.14252391211157434
emb_263,-0.140794102095515,0.140794102095515
emb_354,-0.13969460268830466,0.13969460268830466
emb_275,-0.1356195193481801,0.1356195193481801
emb_460,0.1351333645584218,0.1351333645584218
emb_111,-0.13486626219880474,0.13486626219880474
emb_494,-0.1339426246181352,0.1339426246181352
